url	name	num_tracks	duration	owner	likes	num_reposts	tag	posted_on
https://soundcloud.com/james-fabela/sets/edm	EDM	271	34:45:21	James Fabela	2	0	Electronic	14 November 2013
https://soundcloud.com/soham-naik-15/sets/edm	EDM	395	24:27:32	Soham Naik	5	0	Electronic	3 March 2019
https://soundcloud.com/kyle_mccullagh/sets/tunes	EDM	329	29:27:30	Kyle Mccullagh	5	0	Electronic	9 March 2015
https://soundcloud.com/wonderboylee/sets/calmtheheartandsoul	EDM	313	24:08:22	WonderBoyLee	3	0	Electronic	25 June 2016
https://soundcloud.com/natalirius-fm/sets/edm	EDM *-*	326	22:01:42	IllumiNathy	0	0	Electronic	16 April 2015
https://soundcloud.com/khersonlapa1967/sets/edm	EDM	322	18:05:16	Alerty_music	4	1	Edm	16 June 2019
https://soundcloud.com/connie_nu_nu/sets/edm	EDM	243	31:01:28	Connie Nu Nu	11	3	EDM 	24 March 2014
https://soundcloud.com/exxtravasty/sets/house	EDM	297	20:11:29	LALEX	0	0	Electronic	25 June 2014
https://soundcloud.com/smitty238/sets/edm	EDM	299	26:44:41	Smitty238	1	0	Electronic	25 April 2014
https://soundcloud.com/umdiegoqualquer/sets/remix	EDM	298	18:06:08	umdiegoqualquer	19	1	EDM	13 October 2014
https://soundcloud.com/make_it_rain132/sets/edm	EDM	275	21:19:19	James Bell	10	1	Electronic	26 November 2014
https://soundcloud.com/thatoneoperasinger/sets/edm	EDM	299	20:28:33	OperaSinger	4	0	Electronic	18 September 2014
https://soundcloud.com/thinklafiction/sets/edm	EDM	356	118:17:13	LAFiction	0	0	Trance,	7 August 2018
https://soundcloud.com/digojcar/sets/zyllfoazodcd	EDM	311	26:19:22	Digo	14	0	EDM	7 November 2017
https://soundcloud.com/nerdpad/sets/electronic	EDM	287	35:50:10	NerdPad	2	2	R&B	6 April 2014
https://soundcloud.com/lin-shiang-ke/sets/edm	EDM	180	222:36:24	Kelin	4	0	Electronic	3 January 2016
https://soundcloud.com/dyoudi-mitimasa/sets/edm	edm	246	19:52:52	Dyou d i	4	1	Electronic	8 April 2015
https://soundcloud.com/user-390740143/sets/edm	EDM	249	16:54:58	DaisyTowers	1	0	Electronic	24 February 2016
https://soundcloud.com/cydney-maker/sets/edm	EDM	234	24:09:15	Cydney	0	0	edm	8 March 2015
https://soundcloud.com/00max/sets/edm	EDM	264	15:40:10	00max	2	0	EDM	10 November 2014
https://soundcloud.com/willzebrasfly/sets/edm	edm	321	21:22:28	ivan	2	1	Electronic	29 July 2017
https://soundcloud.com/christianlegler96/sets/trap	edm	259	21:40:13	christianlegler96	0	0	Dance	25 November 2014
https://soundcloud.com/matthew-bishop-40/sets/edm	EDM	247	17:31:35	Matthewbishop7	13	9	Electronic	17 January 2015
https://soundcloud.com/jr-jrapp/sets/edm	EDM	266	24:41:06	Jon Rapp	1	0	Electronic	26 March 2015
https://soundcloud.com/billy-nichols-6/sets/edm	EDM	274	21:44:19	Billy Nichols 6	1	0	Edm	23 August 2015
https://soundcloud.com/marciszkanin-release/sets/edm	EDM >:)	238	14:49:34	Marciszkanin	0	0	Electronic	6 December 2016
https://soundcloud.com/smokeycc/sets/edm	EDM	243	17:54:17	Smokey ॐ	3	0	EDM	8 December 2015
https://soundcloud.com/97wong/sets/edm	EDM	248	17:08:00	97wong	1	0	Electronic	15 September 2014
https://soundcloud.com/edm/sets/a-milli	1,000,000 Club	23	1:43:35	EDM.com	13.2K	2,746	EDM.com	24 April 2015
https://soundcloud.com/djtisch/sets/9000-apm	EDM	262	18:37:21	TISCH	9	0	edm	9 January 2017
https://soundcloud.com/lillie-anderson-257615402/sets/edm	EDM	261	16:41:00	Lillie Anderson	0	0	Edm	6 April 2017
https://soundcloud.com/madisontigert/sets/edm	EDM	244	20:14:19	madison_tigert	5	0	EDM	16 June 2015
https://soundcloud.com/t_he_end/sets/edm	EDM	206	13:42:08	TH3 3ND	1	0	EDM	1 December 2017
https://soundcloud.com/evanlaytonyo/sets/edm	EDM	193	14:44:34	EvanLaytonYo	0	0	Edm	28 May 2015
https://soundcloud.com/shreyes-balebail/sets/edm	EDM	245	18:29:19	Shreyes Balebail	12	1	Electronic	12 February 2016
https://soundcloud.com/julia-rzasinska/sets/edm	EDM	255	15:39:43	Julia Rzasinska	2	0	futurehouse	19 October 2016
https://soundcloud.com/allytrigger/sets/edm	EDM	193	36:59:25	Ally Trigger	1	0	edm	6 January 2016
https://soundcloud.com/mike-torres-728427085/sets/edm	EDM	212	14:08:12	Mike Torres	4	0	Electronic	9 December 2015
https://soundcloud.com/maadams88/sets/edm	EDM	248	34:05:20	maadams88	8	0	Electronic	18 April 2016
https://soundcloud.com/erica-serna/sets/edm	EDM ✌	204	25:47:23	Erica Serna	3	1	EDM	4 July 2013
https://soundcloud.com/tommy-swickard/sets/edm	EDM	244	21:22:16	Tommy Swickard	1	0	Electronic	6 October 2015
https://soundcloud.com/isaac-gainer-1/sets/party	EDM	218	17:28:49	Isaac Gainer	0	0	edm	1 September 2015
https://soundcloud.com/cans-n-sezer/sets/edm	EDM	201	16:39:04	Cansin	1	0	Electronic	15 September 2015
https://soundcloud.com/martin-helmrich/sets/edm	EDM	172	15:54:41	Martin Helmrich	5	0	EDM	15 May 2015
https://soundcloud.com/dean-jurgeleit/sets/dubstep	EDM	307	32:42:37	Dean Jurgeleit	5	0	Electronic	8 May 2014
https://soundcloud.com/gixnni/sets/damn-son-whered-you-find-this	EDM	233	17:35:11	gixnni	1	1	Electronic	24 January 2014
https://soundcloud.com/user777778149/sets/edm	EDM	239	14:51:57	IkeStebens	3	1	edm	26 October 2015
https://soundcloud.com/natalie_morgan/sets/edm	EDM	205	18:27:38	natalie_morgan	1	0	Electronic	23 October 2013
https://soundcloud.com/mark-curcio/sets/edm	edm	466	46:15:55	Mark Curcio	8	1	Electronic	24 September 2016
https://soundcloud.com/disruptivesound/sets/edm-ish	EDM	411	36:29:41	ba$$|¡ne	1	0	Everything electroinica based	25 January 2014
https://soundcloud.com/jenelle-andrew/sets/edm	EDM	353	63:31:37	Jenelle Andrew	2	0	Electronic	12 June 2014
https://soundcloud.com/ni-nguyen/sets/edm	EDM	336	40:36:21	Ni Nguyen	2	1	Electronic	31 July 2013
https://soundcloud.com/dannynelson382/sets/edm	EDM	426	30:23:07	dannynelson382	1	0	Electronic	16 January 2016
https://soundcloud.com/ubaid-abbasi-388879643/sets/edm	EDM	407	61:07:48	Ubaid Abbaxy	11	0	Electronic	7 March 2018
https://soundcloud.com/evrette/sets/edm	EDM	396	33:33:02	Dropgun69	5	2	Electronic	5 October 2014
https://soundcloud.com/djburk/sets/edm	EDM	498	73:43:47	DillonDaVillian	3	0	Electronic	22 June 2015
https://soundcloud.com/tanvir34/sets/edm	EDM	409	59:05:46	tanvir34	3	1	Electronic	2 August 2016
https://soundcloud.com/rstetsko/sets/edm	EDM	335	30:55:21	VapeCase	5	2	Electronic	27 October 2014
https://soundcloud.com/qaisip/sets/edm	EDM	372	24:15:56	qaisip	2	0	Electronic	6 January 2015
https://soundcloud.com/user-267180102/sets/edm	EDM	459	32:26:21	ZEEMP	6	0	Electronic	5 April 2017
https://soundcloud.com/spiral_nebula/sets/edm	EDM	356	43:25:49	Spiral Nebula	0	0	Electronic	30 October 2015
https://soundcloud.com/sandy-227/sets/edm	~Edm~	209	87:04:51	Sandy	1	0	Electronic	18 February 2015
https://soundcloud.com/philip-mansaeterbak/sets/edm	EDM	347	28:47:27	OffBEATS	10	0	House	25 January 2014
https://soundcloud.com/roywangg/sets/edm	EDM	361	26:40:02	Roy Wang	10	0	Electronic	31 August 2014
https://soundcloud.com/joohyun-lee-18/sets/edm	Edm	373	27:36:30	JooHyun Lee	14	4	Electronic	23 April 2015
https://soundcloud.com/itssangell/sets/edm	Edm	413	27:14:55	AVILA	8	0	Electronic	26 August 2018
https://soundcloud.com/djderek-8/sets/edm	EDM	387	24:44:17	DJderek	0	0	Electronic	26 April 2016
https://soundcloud.com/bill-blodgett/sets/edm	EDM	439	116:04:26	Bill Blodgett	0	0	Electronic	25 November 2015
https://soundcloud.com/loqan/sets/dance	edm	341	40:40:23	logan	3	0	Pop	15 July 2016
https://soundcloud.com/nguy-n-nam-s-n-1/sets/edm	EDM	286	17:17:21	Nyga	2	0	Pop	9 October 2017
https://soundcloud.com/da-nhiem-nguyen/sets/edm	EDM	330	20:10:18	DaLin	2	0	Pop	24 December 2016
https://soundcloud.com/khaboomie/sets/edm	edm	202	14:45:51	khaboom	2	1	Electronic	19 May 2015
https://soundcloud.com/noah-ferguson-4/sets/edm	❤️EDM❤️	208	15:40:20	Noah Ferguson 3	7	3	Electronic	2 June 2016
https://soundcloud.com/pkamv/sets/edm	None	0	0	None	0	0	None	None
https://soundcloud.com/user-943438463/sets/edm	EDM	174	11:45:44	Draco1019	1	0	Pop	3 May 2016
https://soundcloud.com/jay724-916375458/sets/edm	EDM	168	14:57:32	jay724	0	0	Pop	21 October 2015
https://soundcloud.com/kim-zhang-3/sets/edm	EDM	190	12:21:01	fghjklas	4	1	Electronic	13 February 2018
https://soundcloud.com/ahmedgamalhassan/sets/edm	EDM	165	11:14:52	Ahmed Gamal ♫ ♪	1	0	Dance & EDM	20 August 2016
https://soundcloud.com/andrewjaws/sets/edm	EDM	163	25:32:42	andrewjaws	4	1	Pop	19 July 2017
https://soundcloud.com/thach-tran-176617564/sets/edm	EDM	159	9:53:44	Thach Tran	2	0	Pop	9 April 2017
https://soundcloud.com/toplabels/sets/futurehits	FUTURE EDM HITS | 2017 | 2018 |	19	1:04:08	topLabels	9,983	1,573	Dance	10 January 2016
https://soundcloud.com/mitchell-davison-622190544/sets/edm	EDM	133	10:07:27	Mitchell Davison	6	1	Electronic	18 November 2015
https://soundcloud.com/hdjjj2jxptur/sets/edm	EDM	136	8:34:05	sung min	0	0	Pop	17 October 2018
https://soundcloud.com/exttiint/sets/edm-1	EDM	125	7:10:30	メDN1Xメ	1	0	Electronic	18 August 2018
https://soundcloud.com/soundcloud-the-peak/sets/drops-edm-party-bangers	EDM Party Bangers: Drops	54	3:11:26	The Peak: EDM	9,461	416	Dance & EDM	19 April 2019
https://soundcloud.com/edm/sets/edm-com-best-of-2014-sexy	EDM.com Best of 2014: Sexy Serenade	3	12:12	EDM.com	5,692	1,320	Electronic	19 December 2014
https://soundcloud.com/12u55/sets/edm	EDM	118	21:10:09	12U55	0	0	Pop	6 April 2014
https://soundcloud.com/valery-ramirez-5/sets/turn-down-for-what	EDM	99	19:45:31	Valery Ramirez 6	0	0	Electronic	3 March 2014
https://soundcloud.com/vocaltrance4ever/sets/october-2021-new-dance-songs	October 2021 - New Dance Songs (Beautiful Vocals!) = 80 New Tracks [10.10.2021]	98	6:38:26	2021 New Dance Songs (Dance & EDM) + Vocal Trance	13	1	Dance & EDM	9 October 2021
https://soundcloud.com/sudeep-lakra/sets/edm	edm	117	9:26:15	boyisaries	2	0	Pop	21 November 2015
https://soundcloud.com/dyllan-harmer/sets/edm	EDM	100	6:48:34	Dyllan Harmer	1	0	Pop	8 September 2016
https://soundcloud.com/merecski/sets/edm	edm	116	10:55:44	merecski	0	0	Pop	5 August 2016
https://soundcloud.com/vince-warzecha/sets/edm	EDM	109	8:48:58	Vince Warzecha	20	1	Pop	16 December 2015
https://soundcloud.com/kevin-chang-86/sets/edm	edm	85	7:49:08	KVN	0	0	Pop	21 July 2014
https://soundcloud.com/user-294302280/sets/edm	edm	117	6:28:52	hansforce	1	0	Pop	21 April 2020
https://soundcloud.com/justin-liang-313008490/sets/edm	EDM	98	7:51:27	Justin Liang	2	0	Pop	19 October 2016
https://soundcloud.com/g-nam-2/sets/edm	Edm	98	11:19:25	Gà Nam 1	1	0	Pop	15 February 2018
https://soundcloud.com/henry-gong-29321878/sets/edm	EDM	102	6:16:30	Henry Gong	1	0	Pop	14 July 2017
https://soundcloud.com/soundcloud-the-peak/sets/level-up-edm-next	EDM Next: Level Up	55	3:05:08	The Peak: EDM	4,337	234	Dance & EDM	14 March 2019
https://soundcloud.com/ho-nguyen-583156626/sets/edm	EDM	92	7:43:12	Ho Nguyen	0	0	Pop	16 August 2020
https://soundcloud.com/weaminjun/sets/edm	edm	106	7:45:22	COLDMOLDIV	0	0	Pop	20 May 2016
https://soundcloud.com/tj-cathey/sets/edm	edm	93	6:30:28	TJ Cathey	2	0	Electronic	2 September 2014
https://soundcloud.com/j9u9kkfntlga/sets/edm	EDM	93	5:36:47	chanyoung	0	0	Pop	11 June 2021
https://soundcloud.com/woonderful/sets/edm	edm	68	15:08:00	Woonderful	0	0	Electronic	15 March 2015
https://soundcloud.com/anna-pilyugina/sets/edm	EDM	98	5:52:35	Angelmatch	1	0	Electronic	24 July 2018
https://soundcloud.com/davidtlouse/sets/futureedm2016	FUTURE EDM & DEEP HOUSE // The Best Of	43	3:39:10	David Tlouse	4,942	897	Dance & EDM	3 November 2016
https://soundcloud.com/jum-artz/sets/edm	EDM	85	5:16:36	Jum Artz	0	0	Pop	9 May 2018
https://soundcloud.com/user-881377313-81146024/sets/edm	EDM	99	8:09:11	jackz	3	0	Pop	6 July 2020
https://soundcloud.com/on-le-55926977/sets/edm	EDM	94	5:42:27	On Le	0	0	Pop	15 August 2020
https://soundcloud.com/mohanad-mohamed-1/sets/favs	#EDM	73	5:13:16	Mohanad Mohamed 1	4	3	Electronic	14 December 2012
https://soundcloud.com/soundcloud-the-peak/sets/beaming-feel-good-edm	Feel-Good EDM: Beaming	53	2:40:15	The Peak: EDM	4,716	122	Dance & EDM	20 December 2019
https://soundcloud.com/user-138360657/sets/edm	EDM	85	5:49:03	adfds2	0	0	Pop	17 August 2018
https://soundcloud.com/aedmlife/sets/edm	EDM	77	4:39:49	aedmlife	1	0	Pop	1 March 2015
https://soundcloud.com/kauasisosaucy/sets/misc	EDM	62	4:31:56	SaucyKauasi	1	1	Pop	30 December 2013
https://soundcloud.com/remy-smith-1/sets/edm	EDM	84	5:03:54	Remy Smith 1	5	0	Pop	10 September 2020
https://soundcloud.com/user-840178311/sets/edm	EDM	74	4:17:14	elizasabilla	3	0	Pop	3 October 2017
https://soundcloud.com/edm4edm/sets/r3anthems-2016	Summer Anthems 2016 with R3sizze Records	48	1:31:37	4EDM Networks	3,849	761	R3sizze Records	21 May 2016
https://soundcloud.com/hendra-bakden/sets/edm	EDM	30	4:57:08	Hendra Bakden	1	0	Pop	30 May 2014
https://soundcloud.com/tjos3lsyfgyx/sets/edm	EDM	62	3:49:48	GOO$BY	0	0	Pop	22 August 2017
https://soundcloud.com/sasuke-uchiha-171/sets/drop	EDM	63	4:13:07	Sasuke Uchiha	0	0	Pop	3 October 2015
https://soundcloud.com/pingubird/sets/edm	EDM	49	4:28:37	pingubird	1	0	Pop	27 November 2013
https://soundcloud.com/slytes/sets/edm	edm	56	4:28:54	Slytes	0	0	Pop	17 June 2014
https://soundcloud.com/aeonmusic90/sets/chill-edm-6-1	Chill EDM 7	500	27:37:29	Æon	0	0	Chill	5 August 2021
https://soundcloud.com/aafxx/sets/edm	EDM	65	3:49:58	Lys	1	0	Pop	10 September 2017
https://soundcloud.com/user-606268054/sets/edm	EDM	58	25:03:01	Bpdonaghey	0	0	Pop	10 February 2018
https://soundcloud.com/bunnyrabbit12/sets/edm	Edm!	63	3:54:07	.musical.bunny.	1	0	Dance & EDM	27 December 2019
https://soundcloud.com/mrgraydickson-1/sets/edm	EDM	50	3:38:07	mrgraydickson	0	0	Electronic	17 May 2015
https://soundcloud.com/v-tu-n-511072158/sets/edm	Edm	53	3:43:54	Vũ Tuấn	0	0	Pop	31 January 2016
https://soundcloud.com/shravan-bhushan/sets/edm	EDM	58	3:39:51	Shravan Bhushan	3	0	Pop	12 January 2017
https://soundcloud.com/user-894946408/sets/edm	edm	47	4:26:08	karenheir	0	0	Edm	12 October 2015
https://soundcloud.com/attyybbbbb/sets/edm	EDM	53	3:35:20	Mattyybbbbb	4	0	Pop	19 April 2018
https://soundcloud.com/rangler4-gaming/sets/edm-1	edm	52	3:17:02	rangler4 gaming	0	0	Pop	19 May 2017
https://soundcloud.com/thatwajih5/sets/edm	EDM	43	4:42:38	thatwajih5	1	0	Electronic	31 August 2013
https://soundcloud.com/xin-l-i-v/sets/edm	edm	50	2:59:45	Xin Lỗi Vì	0	0	Pop	14 July 2017
https://soundcloud.com/t-m-tr-ng-706285241/sets/edm	EDM	54	3:22:47	Tâm Trương	1	0	Pop	26 November 2017
https://soundcloud.com/vocaltrance4ever/sets/september-2021-new-dance-songs	September 2021 - New Dance Songs + Vocal Trance Songs (Amazing Vocals!) = 70 New Songs [09.09.2021]	76	4:59:57	2021 New Dance Songs (Dance & EDM) + Vocal Trance	117	4	Dance & EDM	9 September 2021
https://soundcloud.com/charlottewestbury/sets/music-1	EDM	55	4:09:08	CharlotteWestbury	0	0	Pop	27 May 2014
https://soundcloud.com/shimokini/sets/edm	EDM	49	2:55:10	shimokini	0	0	Pop	27 May 2018
https://soundcloud.com/alessandro-gomez-445237542/sets/edm	EDM	57	3:37:26	SKILLZTWIN101	1	0	Pop	8 March 2017
https://soundcloud.com/sunny-chopda/sets/edm	EDM	46	2:48:57	Sunny Chopda	0	0	Pop	11 February 2017
https://soundcloud.com/user-961836211/sets/edm	EDM	45	3:07:43	fvnk	1	0	Pop	27 March 2017
https://soundcloud.com/trisa-arlan08/sets/edm	EDM	21	4:43:02	Trisa.Arlan08	2	0	Pop	16 May 2015
https://soundcloud.com/jefferson-david-11/sets/edm	EDM	51	3:06:55	OMOOURA	0	0	Pop	5 May 2017
https://soundcloud.com/hardestdrop/sets/edm	EDM	50	4:10:10	TheHardestDrop	0	0	Pop	6 November 2016
https://soundcloud.com/malie-theprof-mfiki/sets/edm	EDM	27	3:28:20	BLXCK JXSUS	0	0	Pop	12 November 2015
https://soundcloud.com/noaholis/sets/edm	EDM	45	3:03:00	Noah Olis	8	6	Pop	10 November 2015
https://soundcloud.com/robi-hendra-kurniawan/sets/edm	EDM	44	3:14:07	Robi Hendra Kurniawan	1	0	Pop	28 September 2016
https://soundcloud.com/jackie-yang/sets/edm	EDM	45	3:02:43	Jackie Yang	1	1	Pop	14 May 2014
https://soundcloud.com/blue-mountain-sounds/sets/dance-edm-november-2015	DANCE & EDM - November 2015	16	1:07:57	Blue Mountain Sounds	2,636	297	Dance & EDM	19 November 2015
https://soundcloud.com/user-761195980/sets/edm	EDM	43	4:26:25	PaWa	0	0	Pop	31 December 2016
https://soundcloud.com/quach-nhung/sets/edm	EDM	36	2:40:45	Quach Nhung	0	0	Pop	28 November 2015
https://soundcloud.com/hershpatel/sets/good	EDM	46	5:10:21	Hersh Patel	0	0	Pop	3 February 2014
https://soundcloud.com/noahhuynh/sets/edm	Edm	39	2:47:20	NoahHuynh	0	0	Pop	1 March 2016
https://soundcloud.com/luke-wu-635103228/sets/edm	EDM	41	2:32:29	Luke Wu	1	0	Pop	10 February 2018
https://soundcloud.com/tr-tuy-n-314461472/sets/edm	EDM	39	2:34:54	Tr Tuyền	0	0	Pop	23 February 2018
https://soundcloud.com/vocaltrance4ever/sets/vocal-trance-songs-dreamy	Summer Music = 400+ Top Dance Songs + Vocal Trance Songs (Dreamy Vocals!!!)	407	41:02:54	2021 New Dance Songs (Dance & EDM) + Vocal Trance	789	78	Dance & EDM	26 July 2015
https://soundcloud.com/masashi-kawachi-1/sets/edm	edm	29	2:35:06	Masashi  Kawachi	1	0	Pop	19 January 2014
https://soundcloud.com/ang_riveraa/sets/edm	edm	47	4:24:38	A$AP ANG	0	0	Pop	2 January 2020
https://soundcloud.com/parth-modi-335774202/sets/edm	Edm	39	2:25:29	parth modi	3	0	Pop	7 July 2017
https://soundcloud.com/mi-nhon-nhon/sets/edm	EDM	38	3:10:39	THORZ	0	0	Pop	16 January 2018
https://soundcloud.com/carlygallant/sets/edm	EDM :)	41	2:46:06	carlygallant	1	0	Pop	16 November 2016
https://soundcloud.com/mrsplashman97/sets/popular-songs-remixes	Popular EDM Songs & Remixes	464	31:03:22	MrSplashman	632	80	Dance & EDM	25 March 2017
https://soundcloud.com/justin-ahn-183756307/sets/edm	Edm	38	2:47:15	Justin Ahn	0	0	Pop	3 June 2017
https://soundcloud.com/newyear-noppakun/sets/edm	EDM	32	2:30:23	NewYear Noppakun	1	0	Pop	13 May 2015
https://soundcloud.com/riot-995454313/sets/edm	EDM	38	2:28:33	R!0T	2	0	Pop	14 July 2017
https://soundcloud.com/scott-dm/sets/edm-1	edm	38	4:59:01	Scott Dm	0	0	Pop	22 May 2015
https://soundcloud.com/marcelsello/sets/edm-v-s-pop-beat-playlist	EDM V.S. POP Beat Playlist	39	2:19:27	Marcel	3,147	466	Edm	9 January 2016
https://soundcloud.com/maazsaleem_95/sets/favorites	EDMx | Dance and EDM playlist by Maaz	415	28:47:22	EDM x Synth-Pop x Tropical Repository	11	0	Electronic	12 January 2015
https://soundcloud.com/rahul-sharma-224/sets/edm	EDM	35	10:34:48	Rahul Sharma 222	0	0	Pop	16 November 2015
https://soundcloud.com/eldefault/sets/edm-2019-trap-bass-music	Trap & Bass Music 2019 EDM	474	25:56:45	El Default	44	5	Trap	3 March 2019
https://soundcloud.com/yae-12/sets/edm	EDM	36	2:34:25	Yae	0	0	Pop	17 December 2014
https://soundcloud.com/david-murphy-137/sets/edm	edm	32	6:11:44	dank_beats	0	0	Pop	16 May 2017
https://soundcloud.com/th-ng-nguy-n-kim/sets/edm	EDm	32	1:59:04	kimthonghere	0	0	Pop	1 December 2016
https://soundcloud.com/edm-remix-playlists/sets/electronic-nation	ELECTRONIC NATION	15	1:03:24	EDM Remix Playlists	2,510	419	Electronic	15 April 2016
https://soundcloud.com/user-705750836/sets/dance-edm	#Dance & EDM	488	38:11:07	Kirsten Axelrod	16	1	Pop	17 June 2017
https://soundcloud.com/tyler-roberts-53/sets/edm	EDM	29	2:20:31	Tyler Roberts 45	0	0	Electronic	3 January 2014
https://soundcloud.com/jezreel-arzaga/sets/edm	EDM	37	2:17:59	Jezreel Arzaga	0	0	Pop	20 August 2020
https://soundcloud.com/kevin-jin-955640396/sets/edm	EDM	26	1:59:34	Kevin Jin	0	0	Pop	21 June 2016
https://soundcloud.com/user-777678842/sets/edm	edm	28	5:45:51	User 777678842	0	0	Pop	29 September 2018
https://soundcloud.com/panji-ananda-507531384/sets/edm	edm	31	2:04:34	Panda	1	0	Pop	24 December 2016
https://soundcloud.com/user-883044285/sets/edm	eDm	59	3:56:51	Shinigami	0	0	Pop	7 January 2017
https://soundcloud.com/andrei-radu-599031579/sets/edm-1	EDM	31	1:52:52	Andrei Radu	0	0	Pop	6 November 2017
https://soundcloud.com/naufal-yukaputra/sets/edm	EDM	32	1:57:29	lvvxyou	1	0	Pop	3 March 2018
https://soundcloud.com/user-825288204/sets/edm	EDM	16	57:51	Earth	0	0	Pop	7 April 2017
https://soundcloud.com/a1eko-official/sets/edm	Edm	30	1:52:00	A1eKo Official	1	0	Pop	4 June 2019
https://soundcloud.com/user-784362747/sets/edm	EDM	26	2:23:59	hoanguyen	0	0	Pop	31 May 2017
https://soundcloud.com/darknebula199/sets/edm-songs-that-sound-the-same	DANCE & EDM !!! (favorites)	482	30:17:33	darknebula199	0	0	Dance & EDM	2 November 2018
https://soundcloud.com/thanhtung1810/sets/edm	EDM	25	1:37:06	Kakat	0	0	Pop	5 May 2018
https://soundcloud.com/audiojump/sets/best-electronic-dance-music	Best Electronic Dance Music (EDM) | House | Electro | Deep | Pop | Chill	12	52:40	AudioJump Promotions	2,576	334	edm	26 October 2015
https://soundcloud.com/raijuxvi/sets/edm-pt2	edm pt. 2	476	31:49:05	Raiju らいじゅう	2	0	electronic	14 September 2017
https://soundcloud.com/user-516501857/sets/top-50-dance-edm	Top 50: Dance & EDM	48	5:19:41	Mr Lee	92	9	Pop	11 January 2019
https://soundcloud.com/i-am-mjtot/sets/edm	EDM	29	2:10:02	I-Am MjTot	1	0	Pop	14 July 2016
https://soundcloud.com/user-162171804/sets/edm	EDM	27	2:07:13	User 162171804	0	0	Pop	29 December 2018
https://soundcloud.com/l-c-ng-h-u-925322213/sets/edm	EDM	29	1:40:06	Lê Công Hậu	0	0	Pop	26 May 2017
https://soundcloud.com/ll_dj/sets/dance-pop-party	Dancey-pop stuff (progessive/EDM)	480	29:30:14	LL_DJ_ ✅ฏ๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎๎	43	3	Dance & EDM	23 May 2015
https://soundcloud.com/katiemaire1/sets/emd	EDM!	31	2:28:52	katie maire	1	0	Pop	11 February 2019
https://soundcloud.com/muhammad-fajri-405152311/sets/edm	EDM	19	8:45:01	Muhammad Fajri	1	0	Pop	24 December 2015
https://soundcloud.com/nik-mernik/sets/edm	EDM	22	3:17:42	Nik mernik	1	0	Pop	29 April 2014
https://soundcloud.com/kevinbrkm/sets/edm	EDM	26	2:07:31	Kevin Brk	1	0	Pop	23 January 2015
https://soundcloud.com/biingopumpkin/sets/edm	Edm	25	1:49:26	Biingo	0	0	Pop	11 August 2018
https://soundcloud.com/novascape/sets/vocals-and-hooks	Vox & Hooks (pop, vocal edm, covers)	499	31:39:50	Novascape	13	1	Pop	5 September 2017
https://soundcloud.com/wawastudio/sets/wawastudio	WAWA EDM (2016)	445	48:39:17	WAWA STUDIO	13	3	Dance & EDM	16 July 2016
https://soundcloud.com/abdelrahman-a-tawab/sets/edm	EDM	29	1:51:20	Abdelrahman A. Tawab	0	0	Pop	24 October 2016
https://soundcloud.com/l-tu-n-to-n/sets/edm	EDM	1	41:40	Lê Tuấn Toán	1	0	Pop	30 May 2017
https://soundcloud.com/jacksonnn-2/sets/ayyyy	EDM  by jackson	452	38:25:45	Jacksonnn_	22	4	Electronic	7 January 2015
https://soundcloud.com/jrnriksson/sets/dance-pop-electronic-edm-6	Dance / Pop / Electronic / EDM / House - #13	496	30:16:40	Björn Eriksson	5	0	Dance & EDM	8 February 2020
https://soundcloud.com/nhat-phan-3/sets/edm	EDM	19	1:34:40	Nhat Phan	0	0	Pop	23 March 2016
https://soundcloud.com/h-i-minh-110647482/sets/edm	edm	21	1:22:07	Hải Minh	0	0	Pop	13 June 2019
https://soundcloud.com/dongsop/sets/awesomeness	EDM	18	4:58:47	shyboy71	0	0	Pop	19 April 2014
https://soundcloud.com/pyroorange/sets/edm-mixtape	EDM MixTape	419	26:20:48	PyroOrange	25	2	Dance & EDM	18 October 2015
https://soundcloud.com/donnacha-o-hanlon/sets/edm	EDM	25	1:33:58	Donnacha O Hanlon	2	0	Pop	11 February 2017
https://soundcloud.com/sakiedits/sets/edm-dubstep-techno-electro	EDM/Dubstep/Techno/Electro/Instrumental/Awesome	406	25:00:30	saki	25	1	Pop	23 August 2019
https://soundcloud.com/abel-salinas/sets/throwback-edm	Throwback EDM	306	22:39:25	Abel Salinas	34	2	House	31 August 2017
https://soundcloud.com/pyaesone-oo-379506745/sets/my-fav-list	EDM	26	1:31:52	PyaeSone Oo	0	0	Pop	4 December 2017
https://soundcloud.com/user-575138317/sets/edm	edm	26	1:25:52	luisdaya	1	0	Pop	20 June 2020
https://soundcloud.com/tremor-iyacs/sets/edm	EDM	24	1:25:55	Ivan Shkriblyak	1	0	Pop	16 June 2017
https://soundcloud.com/purwasetio/sets/edm	EDM	19	1:18:30	purwasetio	0	0	Pop	9 June 2016
https://soundcloud.com/jai_matt/sets/dance	EDM	5	20:35	Jai Matt	21	3	Pop	11 January 2014
https://soundcloud.com/katlyngiberson/sets/edm	Edm.	27	3:42:38	Katlyn Giberson	0	0	Pop	5 April 2017
https://soundcloud.com/thi-n-nguy-n-611621278/sets/edm	EDM	19	2:12:00	Thiện Nguyễn	1	0	Pop	6 April 2017
